No,Size,Type,IsDegradeRead,replicas,nativeec,microec,NativeecTimes,MicroecTimes
1951,89079808,GET,TRUE,13666.268,31376.881,16407.618,2.3,1.2
5300,89161728,GET,FALSE,13676.744,13689.759,13682.961,1,1
4491,89161728,GET,FALSE,13662.847,13675.151,13661.806,1,1
7686,89161728,GET,FALSE,13679.359,13693.4,13663.115,1,1
4767,89161728,GET,FALSE,13663.037,13666.053,13662.201,1,1
6388,89702400,GET,TRUE,14355.47,29591.662,15520.719,2.06,1.08
3455,89997312,GET,FALSE,13802.31,13798.14,13792.05,1,1
10951,90095616,GET,FALSE,13822.288,13844.904,13843.358,1,1
4257,90456064,GET,TRUE,13859.892,32914.521,17073.643,2.37,1.23
3427,90734592,GET,TRUE,13902.852,32572.298,17821.65,2.34,1.28
5666,91308032,GET,FALSE,14010.504,14020.506,13990.805,1,1
4083,91488256,GET,FALSE,14039.615,14048.484,14018.387,1,1
7992,91488256,GET,FALSE,14018.46,14043.817,14017.485,1,1
5344,91488256,GET,FALSE,14035.938,14057.128,14023.36,1,1
3206,91488256,GET,FALSE,14038.058,14065.907,14035.963,1,1
6031,91488256,GET,TRUE,14039.924,33134.758,53023.954,2.36,3.78
5011,91488256,GET,FALSE,14018.379,14036.178,14018.133,1,1
3050,91504640,GET,TRUE,14037.717,32978.087,19018.86,2.35,1.35
8570,92979200,GET,TRUE,14264.917,30565.722,17508.516,2.14,1.23
9162,92979200,GET,FALSE,14265.331,14260.151,14247.374,1,1
8628,92979200,GET,TRUE,14265.397,30735.002,31258.237,2.15,2.19
9846,93470720,GET,FALSE,14328.189,14330.27,14324.017,1,1
4470,94158848,GET,TRUE,14428.244,31281.662,26712.858,2.17,1.85
2409,94404608,GET,FALSE,14466.87,14492.793,14466.461,1,1
5539,94814208,GET,TRUE,14528.156,32061.144,17026.173,2.21,1.17
10557,94830592,GET,TRUE,14531.501,40105.017,17003.153,2.76,1.17
760,95682560,GET,TRUE,14661.498,33626.116,17025.361,2.29,1.16
9401,95813632,GET,TRUE,14683.026,32407.295,26626.399,2.21,1.81
9987,95813632,GET,TRUE,14682.295,32865.554,20174.766,2.24,1.37
8247,95813632,GET,TRUE,14683.452,35247.962,17151.249,2.4,1.17
4962,95830016,GET,TRUE,14683.788,32473.984,18400.141,2.21,1.25
4031,95961088,GET,TRUE,14716.352,30520.467,22394.206,2.07,1.52
6131,95977472,GET,TRUE,14707.589,35081.004,17483.472,2.39,1.19
4743,96403456,GET,TRUE,15165.721,32910.296,18543.666,2.17,1.22
10184,96403456,GET,FALSE,14787.779,14795.873,14773.09,1,1
4870,96403456,GET,FALSE,14787.389,14806.255,14773.403,1,1
8666,96550912,GET,TRUE,14795.431,35519.906,15330.576,2.4,1.04
3313,97435648,GET,FALSE,14929.824,14968.038,14932.678,1,1
6714,97435648,GET,FALSE,14930.236,14944.146,14929.065,1,1
10420,97484800,GET,TRUE,14956.331,32847.337,20797.994,2.2,1.39
5048,97714176,GET,FALSE,14971.975,14993.477,14973.276,1,1
9793,98025472,GET,TRUE,15021.991,35979.546,18048.731,2.4,1.2
5718,98156544,GET,FALSE,15039.445,15055.794,15041.455,1,1
4933,98156544,GET,FALSE,15039.666,15080.091,15041.186,1,1
7720,98156544,GET,TRUE,15040.233,32721.314,40935.091,2.18,2.72
9775,98828288,GET,TRUE,15144.103,31594.543,18239.514,2.09,1.2
10221,98828288,GET,TRUE,15158.37,34659.737,18233.738,2.29,1.2
10955,99467264,GET,TRUE,15240.172,34019.08,18182.295,2.23,1.19
9060,99598336,GET,TRUE,15277.604,36655.052,20755.915,2.4,1.36
9899,99876864,GET,TRUE,15316.072,37080.229,53721.167,2.42,3.51
8248,99876864,GET,FALSE,15324.49,15341.395,15303.833,1,1
5686,100073472,GET,FALSE,15333.768,15353.479,15336.595,1,1
9169,100073472,GET,FALSE,15349.708,15341.578,15335.158,1,1
9996,100073472,GET,TRUE,15349.067,36691.678,15910.434,2.39,1.04
7106,100073472,GET,TRUE,15334.31,28809.875,19800.099,1.88,1.29
8324,100073472,GET,FALSE,15348.849,15385.755,15333.75,1,1
4628,100286464,GET,TRUE,15366.35,36850.804,19374.352,2.4,1.26
10901,100810752,GET,TRUE,15445.665,35582.535,19852.029,2.3,1.29
9986,100859904,GET,TRUE,15453.675,33138.488,30420.806,2.14,1.97
4292,101367808,GET,TRUE,15544.123,35033.012,19870.928,2.25,1.28
5585,101466112,GET,TRUE,15578.103,33682.672,19721.477,2.16,1.27
6813,101466112,GET,FALSE,15547.235,15597.513,15547.139,1,1
6519,101466112,GET,FALSE,15563.837,15581.082,15564.534,1,1
4263,101466112,GET,FALSE,15562.651,15578.803,15545.94,1,1
6843,101859328,GET,TRUE,16333.276,33682.401,19457.163,2.06,1.19
7251,101859328,GET,FALSE,16398.419,15625.505,15607.86,0.95,0.95
6118,101859328,GET,FALSE,15608.452,15642,15607.25,1,1
4787,101859328,GET,TRUE,16331.294,36241.469,60184.56,2.22,3.69
6995,101859328,GET,TRUE,15622.581,34549.589,19914.101,2.21,1.27
10563,101859328,PUT,FALSE,52708.311,58043.97,41242.892,1.1,0.78
9628,101875712,GET,FALSE,15611.255,15621.576,15612.097,1,1
10548,102432768,GET,TRUE,15713.302,33753.744,20777.448,2.15,1.32
6929,102481920,GET,TRUE,15721.942,35114.418,19074.31,2.23,1.21
5653,103088128,GET,FALSE,15796.609,15795.849,15796.046,1,1
7276,105103360,GET,FALSE,16114.417,16129.102,16102.107,1,1
7864,105103360,GET,TRUE,16105.338,35163.922,54906.306,2.18,3.41
7862,105103360,GET,FALSE,16115.972,16138.67,16103.573,1,1
5518,105103360,GET,FALSE,16116.136,16168.617,16103.366,1,1
4608,105447424,GET,TRUE,16159.205,36344.54,20417.211,2.25,1.26
7089,105447424,GET,TRUE,16157.075,33110.346,17876.214,2.05,1.11
9230,106987520,GET,FALSE,16409.613,16414.014,16394.837,1,1
450,107085824,GET,TRUE,16416.049,37292.633,19123.223,2.27,1.16
9339,107118592,GET,TRUE,16415.537,33075.418,54930.773,2.01,3.35
10450,107118592,GET,TRUE,16412.12,39485.82,36638.747,2.41,2.23
4908,107200512,GET,TRUE,16424.717,36337.612,35621.46,2.21,2.17
5599,107315200,GET,FALSE,16442.905,16462.884,16444.004,1,1
1982,107757568,GET,TRUE,16510.121,38288.501,20270.309,2.32,1.23
1463,107757568,GET,TRUE,16520.376,34629.547,21584.199,2.1,1.31
1783,107757568,GET,FALSE,16511.286,16535.786,16510.508,1,1
8966,109051904,GET,TRUE,16708.484,36405.932,22971.722,2.18,1.37
8636,109051904,GET,TRUE,16709.46,40221.717,19585.563,2.41,1.17
8717,109051904,GET,FALSE,16708.274,16729.8,16712.912,1,1
3634,109051904,GET,TRUE,16728.147,40080.977,20355.798,2.4,1.22
3173,109051904,GET,TRUE,16707.694,36574.114,20489.418,2.19,1.23
10080,109051904,GET,TRUE,16723.109,37046.181,19567.357,2.22,1.17
4910,109658112,GET,TRUE,16802.635,37223.985,23650.351,2.22,1.41
10658,109690880,GET,TRUE,16808.505,35763.617,21162.895,2.13,1.26
10516,110067712,GET,TRUE,16886.393,31055.835,21201.594,1.84,1.26
104,110198784,GET,FALSE,17455.2,16924.306,16885.574,0.97,0.97
1719,110198784,GET,FALSE,16900.921,16923.706,16886.494,1,1
1707,110198784,PUT,FALSE,53965.664,61918.149,36644.728,1.15,0.68
3890,110215168,GET,FALSE,16899.456,16912.377,16897.407,1,1
487,110215168,GET,FALSE,16904.651,16898.301,16886.641,1,1
9823,110215168,GET,TRUE,16886.595,36970.015,18082.913,2.19,1.07
8801,110231552,GET,FALSE,16888.724,16932.365,16890.84,1,1
10160,110247936,GET,FALSE,16891.066,16936.782,16892.499,1,1
5229,110297088,PUT,FALSE,57153.534,57201.976,31809.535,1,0.56
5906,110460928,GET,FALSE,17793.007,16950.852,16924.261,0.95,0.95
9252,110477312,GET,TRUE,16926.275,35160.659,24888.731,2.08,1.47
7247,110886912,GET,TRUE,16989.735,37680.541,18661.788,2.22,1.1
8117,110886912,GET,FALSE,17326.748,16996.402,16993.716,0.98,0.98
3464,111493120,GET,FALSE,17302.152,17100.023,17082.232,0.99,0.99
8789,111509504,GET,TRUE,17105.198,37695.937,24927.211,2.2,1.46
8777,111788032,GET,FALSE,17143.292,17130.72,17127.435,1,1
9912,111788032,GET,TRUE,17129.432,38059.005,57607.72,2.22,3.36
9297,111788032,GET,TRUE,17143.142,39017.565,20374.714,2.28,1.19
10059,112279552,GET,TRUE,17202.731,41211.67,55694.072,2.4,3.24
6973,112541696,GET,FALSE,18155.729,17284.99,17245.705,0.95,0.95
6038,112541696,GET,FALSE,18118.937,17263.889,17246.169,0.95,0.95
4587,112885760,GET,TRUE,17307.068,38159.041,23716.562,2.2,1.37
6442,116539392,GET,TRUE,17869.185,38436.346,59308.732,2.15,3.32
1992,117899264,GET,FALSE,18064.823,18098.656,18064.091,1,1
1015,117899264,GET,FALSE,18064.417,18099.299,18062.774,1,1
6978,118226944,GET,TRUE,18649.257,43331.704,22519.545,2.32,1.21
7872,118538240,GET,TRUE,18162.312,39744.772,56020.247,2.19,3.08
3983,119816192,GET,TRUE,18356.556,40306.455,25301.198,2.2,1.38
9626,120242176,GET,FALSE,18422.009,18443.135,18431.427,1,1
5340,120258560,GET,TRUE,19015.009,34851.263,23335.912,1.83,1.23
5473,120258560,GET,TRUE,18425.864,40357.993,23199.771,2.19,1.26
9275,120307712,GET,FALSE,18442.432,18473.434,18433.24,1,1
5803,120602624,GET,TRUE,18497.325,42718.079,25343.131,2.31,1.37
5388,120602624,GET,TRUE,18480.111,43826.265,25483.262,2.37,1.38
10109,120733696,GET,FALSE,18513.295,18543.181,18498.032,1,1
10140,120733696,GET,TRUE,18513.877,40399.65,56809.908,2.18,3.07
6853,121192448,GET,TRUE,18568.729,41024.026,37019.33,2.21,1.99
2050,121733120,GET,FALSE,18650.008,18674.751,18652.354,1,1
5535,122093568,GET,TRUE,18706.943,40106.746,22983.487,2.14,1.23
3996,122093568,GET,FALSE,18706.787,18741.976,18707.45,1,1
4568,122093568,GET,TRUE,18706.471,41464.861,34780.591,2.22,1.86
6969,122093568,GET,FALSE,18706.474,18728.472,18707.064,1,1
7042,122093568,GET,FALSE,18706.891,18724.947,18705.677,1,1
8297,122093568,PUT,FALSE,64084.734,66140.013,37343.294,1.03,0.58
10590,123404288,GET,TRUE,18922.925,41151.309,22645.999,2.17,1.2
8862,124272640,GET,TRUE,19057.198,41987.753,25881.131,2.2,1.36
3092,124403712,GET,FALSE,19621.108,19074.672,19062.279,0.97,0.97
4821,124403712,GET,TRUE,19076.705,45692.358,26107.501,2.4,1.37
5707,124518400,GET,TRUE,19094.435,45132.548,23620.47,2.36,1.24
724,125108224,GET,FALSE,19179.957,19193.958,19169.58,1,1
7392,125386752,GET,FALSE,19227.051,19243.511,19228.445,1,1
5410,125730816,GET,TRUE,19281.599,46229.397,57999.517,2.4,3.01
10478,126271488,GET,FALSE,19361.531,19371.904,19349.284,1,1
10451,126271488,PUT,FALSE,65570.683,70477.979,42356.832,1.07,0.65
3490,126713856,GET,TRUE,19433.056,45738.057,58052.829,2.35,2.99
10687,128172032,GET,FALSE,19652.059,19643.391,19645.168,1,1
1176,128532480,GET,TRUE,19693.536,42447.468,28278.985,2.16,1.44
10823,128548864,GET,FALSE,19697.561,19708.889,19695.278,1,1
10032,128565248,GET,FALSE,19700.226,19717.075,19697.808,1,1
5377,129056768,GET,FALSE,19775.157,19812.775,19772.345,1,1
10326,129646592,GET,TRUE,19870.826,43224.787,28728.535,2.18,1.45
8791,129695744,GET,FALSE,19872.734,19907.225,19872.519,1,1
4373,129794048,GET,TRUE,20843.684,42855.563,39516.086,2.06,1.9
10019,129925120,GET,TRUE,19907.649,41398.439,25988.816,2.08,1.31
8619,129925120,GET,TRUE,19920.421,45644.868,25676.427,2.29,1.29
6800,130007040,GET,TRUE,19938.179,47650.661,25874.068,2.39,1.3
7061,130007040,PUT,FALSE,68612.859,67857.982,43388.954,0.99,0.63
4356,131301376,GET,TRUE,20115.551,44108.571,27146.94,2.19,1.35
3892,131596288,GET,FALSE,20161.365,20182.023,20163.521,1,1
3549,131612672,PUT,FALSE,68246.061,75781.544,43882.434,1.11,0.64
5025,131858432,GET,FALSE,20221.233,20205.546,20200.94,1,1
9396,131858432,GET,TRUE,20201.534,42023.847,37469.4,2.08,1.85
5650,132055040,GET,FALSE,20253.02,20272.406,20251.899,1,1
1662,132939776,GET,FALSE,20369.458,20370.292,20366.523,1,1
73,132939776,GET,FALSE,20367.99,20408.259,20366.773,1,1
972,132939776,GET,TRUE,20383.974,43608.089,21102.006,2.14,1.04
1866,132939776,PUT,FALSE,65503.822,72016.848,40810.962,1.1,0.62
1408,132939776,GET,FALSE,20366.523,20403.861,20368.162,1,1
6617,133005312,GET,TRUE,20395.429,48143.103,26326.794,2.36,1.29
4348,133005312,GET,TRUE,20385.957,44337.402,62470.842,2.17,3.06
5818,133005312,GET,TRUE,20905.007,48092.151,26069.907,2.3,1.25
5464,134463488,GET,FALSE,20601.755,20629.664,20600.682,1,1
7084,134463488,GET,FALSE,20616.704,20621.065,20618.35,1,1
1453,135217152,GET,FALSE,20731.987,20738.709,20715.118,1,1
5179,136708096,GET,TRUE,20970.03,46319.413,24318.919,2.21,1.16
10578,137396224,GET,TRUE,21049.532,45826.798,30738.156,2.18,1.46
5982,139001856,GET,TRUE,22304.679,46806.475,26570.815,2.1,1.19
8530,139378688,GET,FALSE,21372.553,21387.181,21355.633,1,1
9790,139395072,GET,FALSE,21371.036,21367.628,21357.698,1,1
5925,139902976,GET,TRUE,21442.554,50848.921,31353.629,2.37,1.46
1777,140279808,GET,FALSE,21494.516,21531.671,21491.983,1,1
9399,141983744,GET,TRUE,21753.554,43545.091,47832.754,2,2.2
9884,142458880,GET,FALSE,21840.024,21891.002,21827.235,1,1
3255,143474688,GET,FALSE,21980.958,22035.69,21981.984,1,1
6788,145391616,GET,TRUE,22275.634,49435.21,42672.203,2.22,1.92
8933,146030592,GET,FALSE,22387.778,22427.237,22377.819,1,1
9869,146112512,GET,FALSE,22406.579,22415.707,22384.618,1,1
9087,146112512,GET,FALSE,22385.534,22424.477,22389.177,1,1
6541,146604032,GET,FALSE,22479.884,22481.416,22487.639,1,1
4383,146767872,GET,TRUE,22499.785,48245.175,28029.635,2.14,1.25
5384,146784256,GET,TRUE,23055.149,41406.872,47990.905,1.8,2.08
8883,146898944,GET,TRUE,22510.985,46792.425,32830.828,2.08,1.46
7057,147554304,GET,FALSE,23684.974,22657.595,22604.684,0.96,0.95
6290,148062208,GET,FALSE,23242.224,22744.078,22694.213,0.98,0.98
10721,148471808,GET,FALSE,22760.492,22780.048,22746.707,1,1
10017,148471808,GET,TRUE,22762.465,53505.387,29200.033,2.35,1.28
8921,148471808,GET,FALSE,22747.91,22772.56,22756.698,1,1
9425,148471808,GET,TRUE,22747.787,55576.614,30731.271,2.44,1.35
9090,148471808,GET,TRUE,23508.815,53979.614,33459.15,2.3,1.42
9265,150061056,GET,FALSE,23003.756,23055.256,22998.553,1,1
8630,150093824,GET,FALSE,23010.969,23036.125,22995.129,1,1
615,151633920,GET,FALSE,23232.106,23248.158,23230.779,1,1
1491,151633920,GET,FALSE,23233.368,23262.005,23229.389,1,1
863,151633920,GET,FALSE,23233.953,23277.586,23233.672,1,1
792,151633920,GET,FALSE,23234.38,23259.754,23233.28,1,1
507,151633920,GET,TRUE,23230.697,52786.204,59972.824,2.27,2.58
6826,152584192,GET,TRUE,23377.855,46867.948,24146.949,2,1.03
9871,153845760,GET,TRUE,24294.927,51534.229,60628.401,2.12,2.5
6387,154238976,GET,TRUE,23634.116,50455.171,32311.84,2.13,1.37
9960,154386432,GET,TRUE,23671.216,55251.208,45554.632,2.33,1.92
3165,158695424,GET,FALSE,24326.664,24351.979,24327.79,1,1
4074,159301632,GET,TRUE,24420.428,58590.696,31728.217,2.4,1.3
5423,159956992,GET,FALSE,24522.979,24525.065,24507.513,1,1
3208,160874496,GET,TRUE,24662.88,57728.185,62109.813,2.34,2.52
3768,160874496,GET,TRUE,24664.437,53054.933,33626.174,2.15,1.36
3348,160874496,GET,FALSE,24645.825,24646.871,24647.61,1,1
5361,160907264,GET,FALSE,24669.478,24712.494,24651.455,1,1
3812,160907264,GET,FALSE,24665.206,24686.546,24653.085,1,1
5017,160907264,GET,TRUE,24653.784,58893.447,34124.485,2.39,1.38
4890,160907264,GET,TRUE,24669.966,58445.888,31041.249,2.37,1.26
10722,163233792,GET,TRUE,25010.844,59038.19,35904.369,2.36,1.44
3826,163725312,GET,TRUE,25086.311,58446.29,31247.606,2.33,1.25
8155,164282368,PUT,FALSE,85996.517,91000.799,53096.398,1.06,0.62
4632,164282368,GET,TRUE,25167.485,59191.094,34720.775,2.35,1.38
9856,165380096,GET,TRUE,25347.661,58095.65,36948.419,2.29,1.46
6745,166117376,GET,TRUE,25460.384,55994.04,35121.696,2.2,1.38
5964,168624128,GET,FALSE,25853.778,25874.381,25834.095,1,1
6001,169852928,GET,FALSE,26020.762,26076.089,26042.46,1,1
9422,169852928,GET,FALSE,26020.666,26071.665,26021.519,1,1
6651,169852928,GET,TRUE,27298.117,61651.266,34869.502,2.26,1.28
6684,169869312,GET,FALSE,26024.353,26090.245,26026.362,1,1
317,170737664,GET,TRUE,26156.401,59585.288,37015.013,2.28,1.42
1913,170737664,GET,TRUE,26157.519,59692.837,33883.499,2.28,1.3
311,170737664,PUT,FALSE,84030.324,95683.731,51890.801,1.14,0.62
10134,172605440,GET,TRUE,26461.715,63222.223,38236.37,2.39,1.44
6725,173375488,GET,TRUE,27825.032,59101.364,36925.739,2.12,1.33
4370,175259648,GET,FALSE,26848.296,26881.627,26849.324,1,1
4943,176586752,GET,FALSE,27052.573,27111.247,27064.739,1,1
6722,179322880,GET,FALSE,28853.545,27547.483,27470.552,0.95,0.95
9236,180600832,GET,TRUE,27675.096,64844.011,40541.84,2.34,1.46
3678,180928512,GET,TRUE,27717.676,62039.573,77774.189,2.24,2.81
10746,182272000,GET,FALSE,27938.13,27923.745,27922.91,1,1
842,182452224,GET,FALSE,27967.734,27993.045,27953.021,1,1
3020,182452224,GET,FALSE,27965.246,27971.167,27954.783,1,1
249,182452224,GET,FALSE,27951.434,28008.153,27951.401,1,1
4344,183697408,GET,FALSE,28526.431,28161.371,28141.666,0.99,0.99
10733,186712064,GET,TRUE,28606.618,62614.663,82973.376,2.19,2.9
8761,191496192,GET,TRUE,29336.691,69676.033,39632.859,2.38,1.35
6602,191741952,GET,FALSE,29390.812,29403.57,29374.038,1,1
8053,191889408,GET,FALSE,29708.668,29431.231,29396.698,0.99,0.99
6793,191889408,GET,TRUE,30331.715,63914.628,35947.394,2.11,1.19
7953,191889408,GET,FALSE,29412.742,29438.115,29408.644,1,1
3240,191889408,GET,FALSE,29396.447,29449.001,29396.926,1,1
6701,191889408,GET,FALSE,29396.258,29445.936,29399.004,1,1
7259,191938560,GET,FALSE,29421.421,29447.401,29404.907,1,1
7657,192102400,GET,TRUE,29443.506,68971.956,68058.658,2.34,2.31
7793,192200704,GET,FALSE,29443.782,29445.658,29443.83,1,1
4706,194478080,GET,TRUE,29804.98,61292.839,40516.848,2.06,1.36
811,194838528,GET,FALSE,29863.179,29848.879,29847.091,1,1
8711,196493312,GET,TRUE,30110.106,68731.989,43030.882,2.28,1.43
5089,200491008,GET,FALSE,31079.768,30778.515,30720.965,0.99,0.99
5674,200540160,GET,FALSE,30719.734,30723.794,30720.865,1,1
4581,200540160,GET,FALSE,30721.386,30776.372,30728.397,1,1
4709,201555968,GET,FALSE,30877.857,30941.702,30877.077,1,1
7096,201555968,GET,FALSE,31248.139,30911.83,30875.924,0.99,0.99
4519,201555968,GET,TRUE,31202.93,66308.499,42321.18,2.13,1.36
3219,203227136,GET,FALSE,31131.987,31168.18,31137.532,1,1
10446,205438976,GET,TRUE,31491.158,62386.364,82364.07,1.98,2.62
6440,205766656,GET,FALSE,31533.348,31575.191,31540.495,1,1
5302,207470592,GET,FALSE,31782.253,31834.814,31784.167,1,1
5705,208060416,GET,FALSE,31887.006,31907.471,31873.357,1,1
9054,215007232,GET,TRUE,32951.08,70720.655,47317.793,2.15,1.44
9654,217694208,GET,TRUE,33366.986,72569.048,47514.657,2.17,1.42
10070,221036544,GET,FALSE,33861.45,33894.29,33861.018,1,1
1587,225198080,GET,TRUE,34513.744,78568.885,87089.314,2.28,2.52
7492,226639872,GET,FALSE,34718.173,34754.071,34717.127,1,1
10637,229359616,GET,FALSE,35142.979,35164.215,35135.565,1,1
1937,236584960,GET,FALSE,36253.494,36277.531,36240.808,1,1
10195,237371392,GET,FALSE,36377.361,36407.313,36369.477,1,1
10196,237371392,GET,FALSE,36364.655,36413.742,36362.426,1,1
10663,237371392,GET,FALSE,36378.148,36401.921,36369.232,1,1
8913,237371392,GET,FALSE,36380.701,36398.327,36362.308,1,1
10087,237371392,GET,TRUE,36378.152,86285.496,86091.239,2.37,2.37
9529,237371392,GET,TRUE,36361.436,77411.506,60260.962,2.13,1.66
2506,238272512,GET,FALSE,36515.515,36558.362,36499.914,1,1
2586,238272512,GET,FALSE,36500.64,36519.772,36499.939,1,1
2407,238272512,GET,TRUE,36517.448,74527.143,86812.783,2.04,2.38
1458,238272512,GET,TRUE,36517.89,81495.936,49620.017,2.23,1.36
739,238272512,GET,TRUE,36513.696,76307.961,59016.933,2.09,1.62
9358,239747072,GET,TRUE,36740.886,87280.654,46980.648,2.38,1.28
9738,239747072,GET,TRUE,36730.992,72182.891,50998.934,1.97,1.39
5893,241647616,GET,TRUE,37028.751,78902.479,48277.886,2.13,1.3
10881,244334592,GET,TRUE,37428.509,78219.296,48297.351,2.09,1.29
3652,269205504,GET,TRUE,41238.969,96507.673,67146.507,2.34,1.63
10486,269516800,GET,TRUE,41302.846,88237.619,57238.271,2.14,1.39
4968,270286848,GET,TRUE,41403.336,97092.968,68494.801,2.35,1.65
3614,276774912,GET,FALSE,42414.428,42509.472,42413.84,1,1
10075,285114368,GET,TRUE,43675.27,98278.634,60861.766,2.25,1.39
6694,286851072,GET,TRUE,43955.12,93443.615,52978.467,2.13,1.21
6269,288374784,GET,FALSE,44178.771,44275.845,44173.222,1,1
3673,289062912,GET,FALSE,44299.584,44325.124,44295.888,1,1
3924,290324480,GET,TRUE,44472.264,94867.726,56186.858,2.13,1.26
9020,296321024,GET,FALSE,45405.283,45438.577,45396.886,1,1
3609,304283648,GET,FALSE,46609.737,46621.511,46610.236,1,1
5088,313655296,GET,TRUE,48049.225,101780.512,57503.2,2.12,1.2
8191,313655296,GET,TRUE,48049.031,102572.618,57256.912,2.13,1.19
8574,314081280,GET,TRUE,48110.977,100780.51,113588.919,2.09,2.36
10384,314081280,GET,FALSE,48111.501,48219.208,48110.411,1,1
5844,314523648,GET,TRUE,49475.267,111940.455,57533.525,2.26,1.16
10952,314621952,GET,TRUE,48193.081,112949.517,66086.975,2.34,1.37
10385,314621952,GET,TRUE,48196.276,121193.961,58317.517,2.51,1.21
6167,314654720,PUT,FALSE,165619.265,163207.866,108909.998,0.99,0.66
4553,314654720,PUT,FALSE,164167.128,159665.152,109709.61,0.97,0.67
8239,314654720,PUT,FALSE,163583.269,161423.343,113491.203,0.99,0.69
10884,316375040,GET,TRUE,48476.779,103138.132,124666.581,2.13,2.57
3868,324190208,GET,FALSE,49663.061,49726.622,49660.555,1,1
3669,329121792,GET,FALSE,50414.437,50519.14,50415.939,1,1
4045,329121792,GET,FALSE,50413.909,50447.653,50415.273,1,1
10209,334020608,GET,FALSE,51171.886,51223.123,51164.875,1,1
2361,342114304,GET,TRUE,52419.448,113156.735,114341.316,2.16,2.18
269,357416960,GET,TRUE,54764.211,120617.384,75287.116,2.2,1.37
2569,357416960,GET,TRUE,54750.067,120006.764,65637.176,2.19,1.2
2588,357482496,GET,FALSE,54779.479,54865.478,54770.388,1,1
1986,357482496,GET,TRUE,54776.082,108092.039,74965.314,1.97,1.37
221,358039552,GET,TRUE,54857.371,119545.972,73763.638,2.18,1.34
4455,358465536,GET,TRUE,54923.191,136574.759,120099.34,2.49,2.19
526,367247360,GET,TRUE,56818.665,123460.191,67122.119,2.17,1.18
3347,367329280,GET,FALSE,56281.165,56319.022,56266.395,1,1
9124,372080640,GET,TRUE,56995.589,120232.78,142698.981,2.11,2.5
8286,373112832,GET,FALSE,57164.338,57241.297,57154.911,1,1
8941,380583936,GET,FALSE,58307.489,58309.014,58297.586,1,1
6377,388956160,GET,TRUE,59594.945,138678.879,74358.079,2.33,1.25
9514,389038080,GET,TRUE,59605.246,138621.837,77836.009,2.33,1.31
8064,391938048,GET,TRUE,60037.619,138980.674,75872.338,2.31,1.26
10181,392806400,GET,TRUE,60187.432,140645.997,80731.941,2.34,1.34
2542,447889408,GET,TRUE,68616.573,148222.843,74694.889,2.16,1.09
10412,447938560,GET,TRUE,68629.41,142231.659,74230.437,2.07,1.08
7837,448167936,GET,TRUE,68659.391,147508.969,85633.447,2.15,1.25
2403,448905216,GET,TRUE,68760.446,148589.399,78025.399,2.16,1.13
5794,465190912,GET,FALSE,71254.589,71303.815,71255.092,1,1
8937,479412224,GET,TRUE,73447.386,164308.636,79037.076,2.24,1.08
8348,479412224,GET,TRUE,73448.778,152332.831,176614.715,2.07,2.4
6226,479412224,GET,FALSE,73451.394,73473.756,73432.747,1,1
10396,479461376,GET,FALSE,73441.06,73604.145,73441.431,1,1
8500,479461376,GET,TRUE,73442.865,151558.204,94266.503,2.06,1.28
9699,504938496,GET,FALSE,77340.997,77427.936,77341.647,1,1
6364,586235904,GET,TRUE,89819.225,205165.375,193498.949,2.28,2.15
10212,586235904,GET,TRUE,89809.591,204861.662,114918.214,2.28,1.28
8564,690372608,GET,TRUE,105744.71,213855.501,126607.185,2.02,1.2
10250,692256768,GET,TRUE,106054.427,239660.59,226151.233,2.26,2.13
,,,,,33286619.05,25415869.5,,
,,,,,17658.68385,13483.21989,,
,,,,,0.23645386,,,
