No,Size,Type,IsDegradeRead,replicas,nativeec,microec,NativeecTimes,MicroecTimes
10855,16384,GET,True,8.983,68.353,18.852,7.61,2.1
6671,16384,GET,True,8.274,42.411,23.35,5.13,2.82
5564,16384,GET,True,6.861,32.065,13.487,4.67,1.97
4308,16384,GET,True,7.749,30.571,19.755,3.95,2.55
10105,16384,GET,True,7.13,30.405,14.952,4.26,2.1
7370,16384,GET,True,7.248,31.225,22.979,4.31,3.17
3746,16384,GET,True,7.878,34.983,21.697,4.44,2.75
4228,16384,GET,True,7.471,25.084,16.92,3.36,2.26
5128,16384,GET,True,7.567,39.623,18.085,5.24,2.39
8138,16384,GET,True,8.542,26.026,19.826,3.05,2.32
9720,16384,GET,True,8.556,78.8,28.444,9.21,3.32
9807,16384,GET,True,8.476,27.19,15.069,3.21,1.78
1279,16384,GET,True,7.554,49.959,17.117,6.61,2.27
8265,16384,GET,True,7.732,24.57,36.74,3.18,4.75
5285,16384,GET,True,7.59,45.874,17.199,6.04,2.27
2300,16384,GET,True,7.442,46.719,17.88,6.28,2.4
4635,16384,GET,True,7.782,56.9,17.687,7.31,2.27
5790,16384,GET,True,7.42,18.38,17.269,2.48,2.33
5415,16384,GET,True,8.596,49.044,23.422,5.71,2.72
3779,16384,GET,True,8.487,67.27,19.817,7.93,2.33
3083,16384,GET,True,8.314,25.937,26.848,3.12,3.23
9342,16384,GET,True,12.418,79.437,20.059,6.4,1.62
7725,16384,GET,True,7.69,65.636,17.913,8.54,2.33
10630,16384,GET,True,7.764,19.662,17.59,2.53,2.27
8473,16384,GET,True,7.66,22.035,17.359,2.88,2.27
8353,16384,GET,True,9.176,27.935,15.255,3.04,1.66
7195,16384,GET,True,9.357,35.353,16.231,3.78,1.73
8663,16384,GET,True,8.78,30.832,14.352,3.51,1.63
9354,16384,GET,True,8.234,28.91,18.724,3.51,2.27
4325,16384,GET,True,7.282,29.423,17.658,4.04,2.42
7484,16384,GET,True,8.059,28.353,19.479,3.52,2.42
7229,16384,GET,True,7.733,78.723,36.764,10.18,4.75
7041,16384,GET,True,7.074,40.245,12.59,5.69,1.78
7869,16384,GET,True,7.842,94.895,25.437,12.1,3.24
2164,16384,GET,True,7.721,51.657,17.521,6.69,2.27
7721,16384,GET,True,8.356,91.137,35.373,10.91,4.23
3861,16384,GET,True,7.67,29.7,17.427,3.87,2.27
3078,16384,GET,True,7.737,31.039,17.929,4.01,2.32
1462,16384,GET,True,7.319,78.226,25.736,10.69,3.52
5320,16384,GET,True,7.116,30.768,17.223,4.32,2.42
6126,16384,GET,True,8.28,29.065,27.447,3.51,3.31
2567,16384,GET,True,7.37,50.851,32.616,6.9,4.43
150,16384,GET,True,8.366,24.169,15.276,2.89,1.83
7515,16384,GET,True,7.528,30.212,17.083,4.01,2.27
2984,16384,GET,True,7.254,27.414,16.386,3.78,2.26
3548,16384,GET,True,7.035,24.167,18.205,3.44,2.59
4034,16384,GET,True,8.268,102.506,39.781,12.4,4.81
7196,16384,GET,True,8.1,23.208,14.902,2.87,1.84
8709,16384,GET,True,9.403,55.466,17.332,5.9,1.84
381,16384,GET,True,7.48,45.814,26.683,6.12,3.57
9331,16384,GET,True,8.236,28.696,18.59,3.48,2.26
10748,16384,GET,True,7.769,25.797,21.101,3.32,2.72
5198,16384,GET,True,7.89,45.666,17.856,5.79,2.26
9497,16384,GET,True,7.726,26.055,25.695,3.37,3.33
689,16384,GET,True,7.552,21.633,17.612,2.86,2.33
5637,16384,GET,True,8.66,20.077,15.261,2.32,1.76
7845,16384,GET,True,7.811,21.496,18.187,2.75,2.33
9294,16384,GET,True,8.281,28.177,18.738,3.4,2.26
996,16384,GET,True,7.222,33.392,17.304,4.62,2.4
6518,16384,GET,True,7.728,43.381,18.321,5.61,2.37
6231,16384,GET,True,7.715,34.427,20.193,4.46,2.62
7938,16384,GET,True,8.021,26.679,23.177,3.33,2.89
4078,16384,GET,True,6.725,25.286,11.945,3.76,1.78
9165,16384,GET,True,8.144,23.503,14.878,2.89,1.83
5847,16384,GET,True,9.481,54.41,22.138,5.74,2.33
4723,16384,GET,True,8.728,29.865,19.737,3.42,2.26
1955,16384,GET,True,7.324,21.222,19.361,2.9,2.64
8103,16384,GET,True,6.97,36.772,12.353,5.28,1.77
4789,16384,GET,True,8.35,68.81,29.37,8.24,3.52
8394,16384,GET,True,8.003,23.027,12.993,2.88,1.62
7346,16384,GET,True,6.785,15.321,12.036,2.26,1.77
5435,16384,GET,True,7.28,78.771,31.5,10.82,4.33
10341,16384,GET,True,7.012,27.561,16.937,3.93,2.42
3241,16384,GET,True,7.584,86.219,32.873,11.37,4.33
9698,16384,GET,True,8.216,58.594,19.919,7.13,2.42
4245,16384,GET,True,7.642,19.595,13.434,2.56,1.76
10710,16384,GET,True,7.568,70.981,19.759,9.38,2.61
9096,16384,GET,True,7.391,22.132,17.221,2.99,2.33
532,16384,GET,True,6.67,28.914,15.186,4.33,2.28
6224,16384,GET,True,8.322,90.256,27.446,10.85,3.3
7334,16384,GET,True,6.572,21.848,15.146,3.32,2.3
3298,16384,GET,True,7.427,86.626,17.894,11.66,2.41
9837,16384,GET,True,8.29,85.108,22.394,10.27,2.7
6658,16384,GET,True,7.702,79.375,25.212,10.31,3.27
7617,16384,GET,True,7.65,45.745,25.016,5.98,3.27
7408,16384,GET,True,6.889,27.288,15.779,3.96,2.29
10727,16384,GET,True,7.462,20.65,17.968,2.77,2.41
616,16384,GET,True,8.433,66.598,36.027,7.9,4.27
1185,16384,GET,True,7.456,27.701,17.177,3.72,2.3
746,16384,GET,True,7.4,39.796,17.009,5.38,2.3
1377,16384,GET,True,8.031,28.486,14.484,3.55,1.8
1231,16384,GET,True,8.243,25.935,15.006,3.15,1.82
6199,16384,GET,True,8.112,24.731,21.161,3.05,2.61
479,16384,GET,True,7.951,50.773,18.172,6.39,2.29
940,16384,GET,True,8.013,63.543,21.631,7.93,2.7
1146,16384,GET,True,7.156,61.807,25.375,8.64,3.55
762,16384,GET,True,8.367,35.603,19.277,4.26,2.3
9022,16384,GET,True,7.953,61.083,34.148,7.68,4.29
1841,16384,GET,True,7.883,23.012,14.239,2.92,1.81
9065,16384,GET,True,8.07,25.331,18.588,3.14,2.3
4480,16384,GET,True,8.24,55.369,19.875,6.72,2.41
8986,16384,GET,True,7.499,28.717,14.995,3.83,2.0
9251,16384,GET,True,8.322,62.693,22.491,7.53,2.7
6301,16384,GET,True,7.971,55.192,18.299,6.92,2.3
1726,16384,GET,True,7.823,47.674,21.139,6.09,2.7
1107,16384,GET,True,7.719,68.711,27.354,8.9,3.54
2148,16384,PUT,False,15.157,37.912,25.039,2.5,1.65
7457,16384,GET,True,7.068,54.584,16.245,7.72,2.3
6395,16384,GET,True,7.079,22.206,12.831,3.14,1.81
2830,16384,GET,True,8.18,78.482,26.876,9.59,3.29
4578,16384,GET,True,6.979,23.277,12.68,3.34,1.82
1634,16384,GET,True,13.217,21.397,22.809,1.62,1.73
644,16384,GET,True,8.613,93.495,41.687,10.86,4.84
5855,16384,GET,True,6.851,28.519,18.438,4.16,2.69
7407,16384,GET,True,7.548,18.773,17.45,2.49,2.31
10100,16384,GET,True,7.012,27.696,12.634,3.95,1.8
10704,16384,GET,True,7.444,18.891,17.192,2.54,2.31
8082,16384,GET,True,7.334,32.494,24.226,4.43,3.3
8088,16384,GET,True,7.303,86.035,19.067,11.78,2.61
9303,16384,GET,True,8.046,44.608,18.383,5.54,2.28
9794,16384,GET,True,8.162,68.732,19.642,8.42,2.41
7927,16384,GET,True,7.171,26.172,16.571,3.65,2.31
9694,16384,GET,True,7.357,22.811,19.415,3.1,2.64
9125,16384,GET,True,8.817,89.166,37.581,10.11,4.26
3213,16384,GET,True,7.334,27.691,19.126,3.78,2.61
5538,16384,GET,True,7.641,80.033,25.233,10.47,3.3
5631,16384,GET,True,6.952,21.356,15.817,3.07,2.28
10840,16384,GET,True,9.041,29.477,16.199,3.26,1.79
4367,16384,GET,True,8.627,60.962,28.038,7.07,3.25
3681,16384,GET,True,8.805,28.749,20.101,3.27,2.28
10085,16384,GET,True,6.832,63.777,18.359,9.34,2.69
9845,16384,GET,True,8.099,45.46,19.829,5.61,2.45
6918,16384,GET,True,8.124,86.752,26.524,10.68,3.26
7438,16384,GET,True,8.037,22.49,20.862,2.8,2.6
2553,16384,GET,True,6.924,24.958,16.017,3.6,2.31
5210,16384,GET,True,6.861,22.425,15.69,3.27,2.29
7027,16384,GET,True,6.961,32.824,12.526,4.72,1.8
1875,16384,GET,True,7.351,24.943,13.401,3.39,1.82
1968,16384,GET,True,6.985,29.372,15.928,4.21,2.28
305,16384,GET,True,7.51,49.546,17.091,6.6,2.28
8705,16384,GET,True,7.495,56.565,17.281,7.55,2.31
3650,16384,GET,True,7.659,32.606,17.452,4.26,2.28
3382,16384,GET,True,7.654,56.575,24.955,7.39,3.26
3084,16384,GET,True,6.538,21.528,15.077,3.29,2.31
715,16384,GET,True,7.651,62.568,17.65,8.18,2.31
7253,16384,GET,True,8.228,78.323,19.866,9.52,2.41
1031,16384,GET,True,8.382,30.063,15.266,3.59,1.82
9617,16384,GET,True,9.788,29.88,17.581,3.05,1.8
3119,16384,GET,True,8.738,28.24,15.71,3.23,1.8
1258,16384,GET,True,7.994,27.471,14.691,3.44,1.84
2427,16384,GET,True,8.078,25.13,14.584,3.11,1.81
1735,16384,GET,True,7.008,20.818,16.334,2.97,2.33
223,16384,GET,True,8.757,33.652,16.251,3.84,1.86
7157,16384,GET,True,8.171,34.944,19.488,4.28,2.39
5077,16384,GET,True,9.782,29.86,17.005,3.05,1.74
3493,16384,GET,True,8.284,81.279,27.975,9.81,3.38
9051,16384,GET,True,8.104,32.402,15.091,4.0,1.86
1781,16384,GET,True,8.418,25.452,14.155,3.02,1.68
9994,16384,GET,True,8.338,27.071,18.673,3.25,2.24
1702,16384,GET,True,7.006,21.381,16.498,3.05,2.35
7896,16384,GET,True,8.101,26.368,18.111,3.25,2.24
8871,16384,GET,True,7.821,26.054,17.473,3.33,2.23
7332,16384,GET,True,7.52,37.608,19.673,5.0,2.62
2098,16384,GET,True,7.501,25.179,19.965,3.36,2.66
4653,16384,GET,True,8.185,38.801,19.266,4.74,2.35
4722,16384,GET,True,7.675,26.809,17.096,3.49,2.23
6443,16384,GET,True,8.125,86.191,21.581,10.61,2.66
2893,16384,GET,True,7.594,23.871,13.277,3.14,1.75
3111,16384,GET,True,7.156,27.232,18.511,3.81,2.59
2673,16384,GET,True,7.527,47.302,20.084,6.28,2.67
3775,16384,GET,True,8.322,29.753,19.45,3.58,2.34
4791,16384,GET,True,8.275,30.07,21.645,3.63,2.62
1353,16384,GET,True,7.72,30.411,17.328,3.94,2.24
7214,16384,GET,True,8.014,33.569,27.25,4.19,3.4
2874,16384,GET,True,8.01,26.805,19.183,3.35,2.39
8190,16384,GET,True,6.541,31.859,14.577,4.87,2.23
3879,16384,GET,True,7.242,25.239,17.617,3.49,2.43
8881,16384,GET,True,7.904,33.668,20.431,4.26,2.58
2493,16384,GET,True,8.026,23.044,14.817,2.87,1.85
2262,16384,GET,True,8.056,30.151,15.174,3.74,1.88
8296,16384,GET,True,8.606,28.64,14.349,3.33,1.67
3965,16384,GET,True,7.57,24.221,16.875,3.2,2.23
7288,16384,GET,True,6.353,18.974,14.949,2.99,2.35
4618,16384,GET,True,7.25,33.815,26.173,4.66,3.61
343,16384,GET,True,6.845,63.259,16.724,9.24,2.44
6665,16384,GET,True,8.105,30.428,19.019,3.75,2.35
8077,16384,GET,True,7.829,35.903,19.136,4.59,2.44
3721,16384,GET,True,8.264,32.771,19.396,3.97,2.35
968,16384,GET,True,8.147,27.551,18.288,3.38,2.24
6426,16384,GET,True,6.672,17.18,11.67,2.57,1.75
9138,16384,GET,True,8.416,71.851,18.845,8.54,2.24
992,16384,GET,True,8.371,79.693,30.186,9.52,3.61
1070,16384,GET,True,8.388,63.857,38.982,7.61,4.65
7383,16384,GET,True,8.235,24.337,21.244,2.96,2.58
1135,16384,GET,True,7.096,26.879,15.906,3.79,2.24
9828,16384,GET,True,10.567,54.033,16.71,5.11,1.58
4261,16384,GET,True,7.671,32.641,14.351,4.26,1.87
4116,16384,GET,True,7.737,69.729,18.881,9.01,2.44
4411,16384,GET,True,7.057,33.117,18.227,4.69,2.58
1352,16384,GET,True,7.231,28.974,18.661,4.01,2.58
7340,16384,GET,True,7.847,23.884,14.705,3.04,1.87
202,16384,GET,True,8.442,24.306,14.756,2.88,1.75
4036,16384,GET,True,6.628,33.63,14.842,5.07,2.24
7986,16384,GET,True,8.57,31.706,15.023,3.7,1.75
10569,16384,GET,True,7.954,37.681,18.689,4.74,2.35
4774,16384,GET,True,7.988,37.922,27.041,4.75,3.39
2159,16384,GET,True,7.708,22.45,14.351,2.91,1.86
3836,16384,GET,True,7.095,28.897,18.344,4.07,2.59
9954,16384,GET,True,8.698,29.716,15.189,3.42,1.75
6055,16384,GET,True,6.964,56.272,19.006,8.08,2.73
406,16384,GET,True,7.878,24.432,14.543,3.1,1.85
9830,16384,GET,True,8.188,31.543,14.399,3.85,1.76
5753,16384,GET,True,7.797,22.533,27.956,2.89,3.59
7972,16384,GET,True,10.143,77.208,18.757,7.61,1.85
6339,16384,GET,True,8.229,55.711,19.737,6.77,2.4
9922,16384,GET,True,7.157,55.528,23.879,7.76,3.34
5607,16384,GET,True,7.366,20.002,13.883,2.72,1.88
6966,16384,GET,True,7.26,67.54,19.207,9.3,2.65
7987,16384,GET,True,8.143,51.135,14.355,6.28,1.76
8111,16384,GET,True,7.704,47.547,17.354,6.17,2.25
1198,16384,GET,True,7.604,49.691,20.077,6.53,2.64
5323,16384,GET,True,7.686,51.544,17.319,6.71,2.25
9984,16384,GET,True,7.939,26.722,17.886,3.37,2.25
4248,16384,GET,True,7.3,23.349,16.998,3.2,2.33
4659,16384,GET,True,8.106,33.441,18.084,4.13,2.23
9540,16384,GET,True,8.134,47.503,19.122,5.84,2.35
2964,16384,GET,True,7.397,26.111,16.623,3.53,2.25
9478,16384,GET,True,7.546,26.488,17.809,3.51,2.36
531,16384,GET,True,7.724,60.067,18.822,7.78,2.44
7928,16384,GET,True,6.969,15.677,12.879,2.25,1.85
7033,16384,GET,True,7.089,43.407,17.253,6.12,2.43
4948,16384,GET,True,8.15,31.63,21.494,3.88,2.64
6955,16384,GET,True,7.499,47.56,17.974,6.34,2.4
9561,16384,GET,True,7.747,27.348,17.268,3.53,2.23
5759,16384,GET,True,7.322,45.817,19.42,6.26,2.65
8621,16384,GET,True,8.118,28.821,18.225,3.55,2.25
9307,16384,GET,True,7.666,37.639,17.256,4.91,2.25
3988,16384,GET,True,7.97,28.306,19.395,3.55,2.43
6608,16384,GET,True,7.564,46.518,20.043,6.15,2.65
9755,16384,GET,True,7.213,27.588,16.232,3.82,2.25
7420,16384,GET,True,7.45,62.814,19.689,8.43,2.64
6186,16384,GET,True,8.511,26.016,23.199,3.06,2.73
4224,16384,GET,True,7.237,21.632,17.652,2.99,2.44
3787,16384,GET,True,8.415,36.332,18.963,4.32,2.25
2728,16384,GET,True,7.505,26.094,13.92,3.48,1.85
10237,16384,PUT,False,18.239,69.902,76.208,3.83,4.18
9978,16384,GET,True,6.997,66.237,45.351,9.47,6.48
4847,16384,GET,True,7.691,31.77,18.745,4.13,2.44
8836,16384,GET,True,8.124,82.029,28.337,10.1,3.49
1497,16384,GET,True,7.059,54.093,19.3,7.66,2.73
10015,16384,GET,True,7.401,65.177,32.175,8.81,4.35
6777,16384,GET,True,9.368,109.656,46.801,11.71,5.0
8602,16384,GET,True,8.247,24.688,15.266,2.99,1.85
3113,16384,GET,True,8.473,29.249,15.646,3.45,1.85
7494,16384,GET,True,7.84,46.906,18.728,5.98,2.39
9235,16384,GET,True,7.272,25.571,17.458,3.52,2.4
7322,16384,GET,True,6.603,25.128,16.133,3.81,2.44
9312,16384,GET,True,6.428,25.516,15.037,3.97,2.34
6517,16384,GET,True,8.168,106.312,27.844,13.02,3.41
3839,16384,GET,True,10.134,56.756,23.753,5.6,2.34
1705,16384,GET,True,7.424,26.914,17.785,3.63,2.4
2793,16384,GET,True,7.268,56.529,17.405,7.78,2.39
533,16384,GET,True,7.508,24.402,16.93,3.25,2.25
4503,32768,GET,True,10.658,30.28,18.166,2.84,1.7
4816,32768,GET,True,9.623,49.066,18.937,5.1,1.97
10755,32768,GET,True,11.178,26.201,20.237,2.34,1.81
1807,32768,GET,True,10.521,23.961,18.405,2.28,1.75
4393,32768,GET,True,10.623,55.65,24.47,5.24,2.3
6312,32768,GET,True,11.074,75.654,19.933,6.83,1.8
9161,32768,GET,True,11.521,54.159,19.993,4.7,1.74
7626,32768,GET,True,10.283,47.422,20.652,4.61,2.01
2555,32768,GET,True,10.286,26.355,17.497,2.56,1.7
1184,32768,GET,True,11.186,31.343,22.317,2.8,2.0
5571,32768,GET,True,9.654,59.007,16.765,6.11,1.74
3973,32768,GET,True,10.753,27.243,18.742,2.53,1.74
938,32768,GET,True,10.298,30.459,17.323,2.96,1.68
8876,32768,GET,True,10.224,39.595,18.485,3.87,1.81
605,32768,GET,True,10.395,49.209,26.226,4.73,2.52
7861,32768,GET,True,10.381,66.912,23.967,6.45,2.31
1104,32768,GET,True,11.074,49.722,25.519,4.49,2.3
126,32768,GET,True,10.376,29.789,20.457,2.87,1.97
5751,32768,GET,True,9.964,34.53,20.131,3.47,2.02
4126,32768,GET,True,10.991,27.733,15.839,2.52,1.44
8270,32768,GET,True,10.448,27.963,18.562,2.68,1.78
6561,32768,GET,True,10.018,30.711,17.796,3.07,1.78
1257,32768,GET,True,11.223,36.634,18.636,3.26,1.66
4987,32768,GET,True,10.446,29.416,20.753,2.82,1.99
7226,32768,GET,True,10.961,33.583,25.603,3.06,2.34
9557,32768,GET,True,11.255,29.794,19.91,2.65,1.77
3607,32768,GET,True,9.613,53.297,19.06,5.54,1.98
10469,32768,GET,True,12.128,32.802,20.245,2.7,1.67
5409,32768,GET,True,11.251,51.62,23.234,4.59,2.07
1857,32768,GET,True,10.019,30.484,19.801,3.04,1.98
2696,32768,GET,True,10.864,36.758,19.07,3.38,1.76
4048,32768,PUT,False,22.416,106.762,133.62,4.76,5.96
59,32768,GET,True,10.236,43.323,21.111,4.23,2.06
2772,32768,GET,True,10.509,29.34,18.152,2.79,1.73
10227,32768,GET,True,10.747,30.794,21.295,2.87,1.98
4582,32768,GET,True,10.916,86.443,22.459,7.92,2.06
10028,32768,GET,True,10.86,32.092,22.409,2.96,2.06
4495,32768,GET,True,10.592,72.579,21.778,6.85,2.06
7629,32768,GET,True,9.57,21.651,19.596,2.26,2.05
3947,32768,GET,True,11.728,29.552,19.661,2.52,1.68
9901,32768,GET,True,12.075,30.103,20.36,2.49,1.69
10501,32768,GET,True,12.296,27.702,16.721,2.25,1.36
8839,32768,GET,True,11.04,36.178,21.923,3.28,1.99
935,32768,GET,True,10.279,27.762,17.15,2.7,1.67
3649,32768,GET,True,9.823,52.772,23.225,5.37,2.36
5482,32768,GET,True,10.143,63.383,23.521,6.25,2.32
10545,32768,GET,True,10.927,26.713,19.092,2.44,1.75
247,32768,GET,True,10.002,33.917,19.729,3.39,1.97
1315,32768,GET,True,10.166,88.853,24.099,8.74,2.37
3296,32768,GET,True,10.505,72.962,24.279,6.95,2.31
5558,32768,GET,True,9.753,43.705,19.188,4.48,1.97
3423,32768,GET,True,10.308,37.297,21.518,3.62,2.09
3109,32768,GET,True,10.37,40.414,21.609,3.9,2.08
8830,32768,PUT,False,22.153,65.106,157.533,2.94,7.11
1272,32768,GET,True,10.809,85.698,35.696,7.93,3.3
7234,32768,GET,True,10.336,36.964,24.616,3.58,2.38
182,32768,GET,True,9.982,62.909,20.733,6.3,2.08
7931,32768,GET,True,10.572,47.158,24.956,4.46,2.36
7863,32768,GET,True,10.281,81.696,18.526,7.95,1.8
3341,32768,GET,True,9.795,35.922,17.152,3.67,1.75
1347,32768,GET,True,10.363,40.093,20.625,3.87,1.99
98,32768,GET,True,10.305,80.837,35.367,7.84,3.43
5511,32768,GET,True,10.268,31.877,21.369,3.1,2.08
949,32768,GET,True,9.596,27.379,17.219,2.85,1.79
6263,32768,GET,True,9.921,35.912,25.105,3.62,2.53
1818,32768,GET,True,9.58,26.476,16.804,2.76,1.75
10690,32768,GET,True,10.963,60.465,22.305,5.52,2.03
8760,32768,GET,True,11.377,29.375,19.9,2.58,1.75
7656,32768,GET,True,10.264,51.199,17.977,4.99,1.75
3370,32768,GET,True,10.293,36.873,24.651,3.58,2.39
8025,32768,GET,True,10.915,27.114,22.149,2.48,2.03
6502,32768,GET,True,10.447,31.178,20.675,2.98,1.98
5220,32768,GET,True,10.748,44.632,20.25,4.15,1.88
7473,32768,GET,True,10.572,41.56,24.16,3.93,2.29
2509,32768,GET,True,10.313,42.185,20.256,4.09,1.96
3352,32768,GET,True,9.879,53.522,22.543,5.42,2.28
4595,32768,GET,True,10.645,52.499,23.202,4.93,2.18
3608,32768,GET,True,9.679,33.618,16.282,3.47,1.68
7522,32768,GET,True,10.41,32.889,19.296,3.16,1.85
8306,32768,GET,True,10.782,84.59,20.685,7.85,1.92
6344,32768,GET,True,11.055,37.605,23.612,3.4,2.14
5252,32768,GET,True,9.791,29.439,24.15,3.01,2.47
7959,32768,GET,True,12.284,57.434,18.488,4.68,1.51
4602,32768,GET,True,11.101,37.688,19.245,3.4,1.73
3859,32768,GET,True,10.668,31.872,19.709,2.99,1.85
6178,32768,GET,True,9.448,34.136,20.691,3.61,2.19
3990,32768,GET,True,10.797,24.92,20.676,2.31,1.91
2685,32768,GET,True,11.002,55.474,24.105,5.04,2.19
741,32768,GET,True,10.549,38.33,17.281,3.63,1.64
3365,32768,GET,True,9.952,80.753,40.592,8.11,4.08
4624,32768,GET,True,11.095,41.403,20.565,3.73,1.85
3329,32768,GET,True,9.449,32.378,17.458,3.43,1.85
3521,32768,GET,True,9.98,81.942,49.431,8.21,4.95
474,32768,GET,True,10.641,24.285,19.336,2.28,1.82
5567,32768,GET,True,10.182,32.774,16.672,3.22,1.64
8144,32768,GET,True,10.766,34.651,23.396,3.22,2.17
6267,32768,GET,True,10.996,55.535,28.445,5.05,2.59
10106,32768,GET,True,10.531,32.273,17.172,3.06,1.63
1472,32768,GET,True,10.188,85.113,23.077,8.35,2.27
5894,32768,GET,True,11.059,89.106,46.545,8.06,4.21
2331,32768,GET,True,9.856,28.675,26.83,2.91,2.72
3404,32768,GET,True,11.161,72.802,21.495,6.52,1.93
10931,32768,GET,True,10.781,25.959,19.82,2.41,1.84
5356,32768,GET,True,10.506,42.782,22.55,4.07,2.15
7687,32768,GET,True,10.463,115.395,51.575,11.03,4.93
1137,32768,PUT,False,22.047,73.662,65.446,3.34,2.97
4359,32768,GET,True,10.168,56.132,30.165,5.52,2.97
10029,32768,GET,True,10.384,28.392,19.74,2.73,1.9
7363,32768,GET,True,9.29,63.918,17.874,6.88,1.92
5193,32768,GET,True,11.062,61.357,23.791,5.55,2.15
4689,32768,GET,True,10.738,28.016,20.605,2.61,1.92
7360,32768,GET,True,9.922,27.87,21.391,2.81,2.16
3508,32768,GET,True,10.237,34.675,22.012,3.39,2.15
2348,32768,GET,True,10.817,27.733,23.283,2.56,2.15
4123,32768,GET,True,10.528,30.233,18.249,2.87,1.73
10154,32768,GET,True,10.323,27.334,19.03,2.65,1.84
5568,32768,GET,True,9.013,23.147,14.529,2.57,1.61
9817,32768,GET,True,11.115,54.886,20.479,4.94,1.84
8451,32768,GET,True,10.716,30.225,17.343,2.82,1.62
4385,32768,GET,True,10.999,42.445,24.619,3.86,2.24
1074,32768,GET,True,12.078,55.486,21.984,4.59,1.82
7923,32768,GET,True,11.084,26.398,24.593,2.38,2.22
6681,32768,GET,True,10.402,57.634,23.062,5.54,2.22
1202,32768,GET,True,10.5,29.493,22.363,2.81,2.13
8565,32768,GET,True,11.788,68.731,28.827,5.83,2.45
9672,32768,GET,True,11.024,32.583,20.105,2.96,1.82
656,32768,GET,True,9.429,25.78,18.498,2.73,1.96
4158,32768,GET,True,10.205,48.197,24.323,4.72,2.38
3604,32768,GET,True,10.103,34.731,22.57,3.44,2.23
5999,32768,GET,True,10.617,36.413,23.674,3.43,2.23
6954,32768,GET,True,10.827,60.411,26.543,5.58,2.45
2646,32768,GET,True,10.863,34.724,17.899,3.2,1.65
2942,32768,GET,True,10.145,67.01,22.624,6.61,2.23
9770,32768,GET,True,10.096,26.443,18.32,2.62,1.81
3519,32768,GET,True,9.988,25.379,18.128,2.54,1.81
2097,32768,GET,True,10.056,35.845,18.245,3.56,1.81
7399,32768,GET,True,10.383,27.552,18.858,2.65,1.82
4812,32768,GET,True,11.543,34.905,22.455,3.02,1.95
3340,32768,GET,True,10.374,77.352,20.066,7.46,1.93
4827,32768,GET,True,10.873,33.346,26.541,3.07,2.44
7256,32768,GET,True,10.206,42.918,15.758,4.21,1.54
1209,32768,GET,True,11.973,30.323,19.605,2.53,1.64
970,32768,GET,True,10.796,72.858,38.839,6.75,3.6
3511,32768,GET,True,10.203,31.798,21.699,3.12,2.13
10386,32768,GET,True,10.537,47.084,23.979,4.47,2.28
6168,32768,GET,True,12.767,58.996,40.147,4.62,3.14
1566,32768,GET,True,9.891,34.099,21.083,3.45,2.13
3546,32768,GET,True,10.248,32.844,23.33,3.2,2.28
2892,32768,GET,True,10.129,26.647,18.828,2.63,1.86
6528,32768,GET,True,10.502,62.168,23.541,5.92,2.24
8126,32768,GET,True,10.856,38.287,23.07,3.53,2.13
4654,49152,GET,True,13.745,35.56,30.511,2.59,2.22
6869,49152,GET,True,13.985,48.54,23.404,3.47,1.67
4984,49152,GET,True,14.346,31.674,24.052,2.21,1.68
10020,49152,GET,True,13.814,80.018,36.583,5.79,2.65
4732,49152,GET,True,12.827,45.674,24.118,3.56,1.88
5188,49152,GET,True,13.391,37.965,27.561,2.84,2.06
2988,49152,GET,True,14.177,35.406,22.265,2.5,1.57
8001,49152,GET,True,14.7,72.66,29.837,4.94,2.03
1414,49152,GET,True,13.503,29.523,21.439,2.19,1.59
7700,49152,GET,True,13.465,46.749,29.971,3.47,2.23
5737,49152,GET,True,13.312,29.477,26.585,2.21,2.0
7045,49152,GET,True,13.192,48.034,23.278,3.64,1.76
9562,49152,GET,True,14.058,33.901,21.078,2.41,1.5
1348,49152,GET,True,13.651,36.341,22.159,2.66,1.62
7730,49152,GET,True,13.885,57.053,24.102,4.11,1.74
10715,49152,GET,True,13.818,27.701,23.366,2.0,1.69
2408,49152,GET,True,13.816,83.456,44.437,6.04,3.22
5184,49152,GET,True,13.524,36.342,26.946,2.69,1.99
10158,49152,GET,True,13.364,31.474,20.922,2.36,1.57
10096,49152,GET,True,13.933,65.723,21.503,4.72,1.54
6849,49152,GET,True,14.032,111.49,31.079,7.95,2.21
9238,49152,GET,True,14.195,64.499,28.719,4.54,2.02
8300,49152,GET,True,13.954,66.962,26.152,4.8,1.87
3512,49152,GET,True,14.45,28.539,25.201,1.98,1.74
5875,49152,GET,True,14.536,61.077,32.516,4.2,2.24
5159,49152,GET,True,14.271,66.636,23.583,4.67,1.65
5566,49152,GET,True,13.446,64.815,27.647,4.82,2.06
1948,49152,GET,True,14.206,54.735,23.604,3.85,1.66
6149,49152,GET,True,13.079,55.455,25.496,4.24,1.95
3108,49152,GET,True,13.704,78.241,24.962,5.71,1.82
7665,49152,GET,True,14.188,55.99,20.916,3.95,1.47
4544,49152,GET,True,13.714,55.854,26.663,4.07,1.94
2442,49152,GET,True,13.986,31.4,19.953,2.25,1.43
9276,49152,GET,True,14.014,72.641,34.713,5.18,2.48
1025,49152,GET,True,13.268,50.263,21.936,3.79,1.65
9727,49152,GET,True,13.393,32.393,28.581,2.42,2.13
8902,49152,GET,True,13.825,55.566,24.795,4.02,1.79
